,smiles,sequence,interactions
9975,344,237,1
9976,3803,216,1
9977,271,1175,1
9978,2720,1845,0
9979,1980,41,1
9980,44,1862,0
9981,3088,744,1
9982,2821,1204,1
9983,4428,819,0
9984,2226,697,0
9985,4184,157,0
9986,106,1380,0
9987,567,264,0
9988,349,132,1
9989,395,206,1
9990,3178,55,0
9991,1200,1939,0
9992,873,1760,0
9993,3963,1395,0
9994,1527,2014,0
9995,451,865,0
9996,2572,1058,0
9997,3006,1127,0
9998,558,281,1
9999,3984,701,0
10000,4115,1788,0
10001,642,433,1
10002,2878,14,1
10003,916,2089,1
10004,4430,1432,0
10005,1084,1732,1
10006,2772,722,1
10007,598,769,0
10008,3526,714,0
10009,537,1709,0
10010,4415,2122,0
10011,1440,538,1
10012,501,1924,0
10013,3193,1004,1
10014,2011,1070,1
10015,4295,1166,0
10016,230,237,1
10017,2071,405,1
10018,1879,77,1
10019,808,528,1
10020,2554,1629,0
10021,2558,49,0
10022,2028,2034,0
10023,1668,257,1
10024,1824,911,1
10025,1098,1528,0
10026,365,1876,0
10027,2690,954,0
10028,3317,485,0
10029,2832,1032,0
10030,994,52,1
10031,2398,524,1
10032,541,4,0
10033,2175,1587,0
10034,1190,1350,0
10035,2703,1500,0
10036,2665,527,1
10037,3742,28,0
10038,559,3,1
10039,185,189,1
10040,3952,429,1
10041,3829,248,0
10042,2833,777,1
10043,4432,1995,1
10044,2706,152,0
10045,1226,509,0
10046,2055,77,1
10047,4402,64,0
10048,1539,2018,0
10049,631,108,1
10050,4039,2081,0
10051,4202,405,1
10052,3618,1925,0
10053,3661,1750,1
10054,1997,229,0
10055,1757,393,1
10056,872,1600,0
10057,4433,683,1
10058,740,690,1
10059,3122,721,0
10060,1705,654,0
10061,1808,77,1
10062,579,1401,0
10063,469,1890,1
10064,3388,86,1
10065,2780,1245,0
10066,3132,2064,0
10067,274,118,1
10068,4122,451,1
10069,2625,414,0
10070,443,733,1
10071,4237,240,0
10072,2273,118,1
10073,3099,281,1
10074,3766,686,1
10075,3562,2045,0
10076,2161,935,1
10077,3281,1924,0
10078,3934,1161,0
10079,812,1725,1
10080,3849,736,0
10081,193,698,0
10082,4221,16,0
10083,1962,345,0
10084,2677,2137,0
10085,2665,1430,0
10086,2617,405,1
10087,2087,1266,1
10088,614,847,0
10089,183,2049,1
10090,1954,87,1
10091,3435,1199,0
10092,1559,93,0
10093,3982,1630,1
10094,1485,1271,1
10095,1067,1274,1
10096,4080,507,1
10097,1286,1637,0
10098,1312,339,1
10099,1005,14,1
10100,2242,14,1
10101,1450,185,1
10102,2248,1709,0
10103,2563,443,1
10104,2751,4,0
10105,166,185,1
10106,512,1709,1
10107,3136,1491,1
10108,3106,701,0
10109,1900,314,0
10110,3873,425,0
10111,4410,84,1
10112,2003,1644,0
10113,66,608,1
10114,2808,559,0
10115,4234,2133,0
10116,3670,586,0
10117,103,189,1
10118,1654,126,0
10119,3804,1702,0
10120,1944,865,1
10121,1436,1358,1
10122,2423,1688,0
10123,2605,290,1
10124,319,131,0
10125,2903,1951,0
10126,290,776,0
10127,3258,122,1
10128,3491,103,1
10129,251,689,1
10130,3943,64,0
10131,1317,569,0
10132,2265,1219,0
10133,3892,124,0
10134,968,393,1
10135,171,14,1
10136,3155,753,0
10137,2088,76,0
10138,3773,1153,0
10139,1981,514,0
10140,1469,747,0
10141,1827,514,0
10142,4016,388,0
10143,2297,606,0
10144,3173,814,0
10145,2985,1740,0
10146,2006,94,0
10147,1310,1941,1
10148,4238,1696,0
10149,434,77,1
10150,4061,157,1
10151,4426,571,1
10152,2394,630,1
10153,804,388,0
10154,1208,236,0
10155,3853,2071,0
10156,496,1561,0
10157,4201,1312,1
10158,343,756,0
10159,4390,214,1
10160,2240,77,1
10161,2782,492,0
10162,190,1140,0
10163,2917,1726,0
10164,2844,1140,0
10165,374,27,1
10166,613,15,1
10167,1300,492,0
10168,1126,1982,0
10169,2381,936,0
10170,419,362,0
10171,3412,1322,0
10172,76,14,1
10173,2947,1915,0
10174,4288,1209,0
10175,3847,11,1
10176,3118,327,1
10177,2198,560,1
10178,4180,1645,0
10179,1206,1762,0
10180,2909,77,1
10181,1294,390,1
10182,919,1748,0
10183,678,551,0
10184,638,295,1
10185,1760,1349,0
10186,1919,1559,0
10187,75,136,1
10188,140,914,0
10189,2423,1249,0
10190,2250,525,0
10191,949,951,1
10192,3125,218,0
10193,2588,253,0
10194,1909,499,1
10195,1011,809,0
10196,3945,1672,1
10197,2999,257,1
10198,2925,326,1
10199,3310,17,1
10200,404,1647,0
10201,2827,696,0
10202,2937,1897,0
10203,1455,1211,0
10204,625,476,0
10205,735,72,1
10206,2925,1120,0
10207,2315,317,0
10208,75,277,1
10209,2632,2051,0
10210,868,1370,0
10211,593,2015,0
10212,2136,350,0
10213,471,1103,0
10214,413,1012,1
10215,766,893,0
10216,696,27,1
10217,276,501,0
10218,1965,360,0
10219,126,1039,0
10220,991,343,0
10221,2996,1655,0
10222,2853,917,1
10223,1158,153,0
10224,2523,1031,1
10225,2938,929,0
10226,135,1730,1
10227,2014,631,0
10228,344,52,1
10229,3292,429,1
10230,1374,14,1
10231,3335,1277,0
10232,226,356,1
10233,2272,77,1
10234,3004,1573,0
10235,3437,1594,0
10236,1078,1181,1
10237,2839,118,1
10238,1657,656,0
10239,3713,1692,0
10240,598,532,1
10241,90,77,1
10242,1081,381,0
10243,958,2017,0
10244,539,158,0
10245,2598,339,1
10246,3748,654,0
10247,1369,77,1
10248,3464,1314,0
10249,3841,714,1
10250,2702,653,0
10251,1463,77,1
10252,1323,14,1
10253,3697,756,1
10254,3483,1428,1
10255,1747,776,1
10256,2964,471,0
10257,1450,660,0
10258,2019,350,1
10259,692,335,0
10260,2286,1938,0
10261,1871,1386,0
10262,4438,1248,1
10263,2866,356,1
10264,1661,2141,0
10265,2298,273,1
10266,1814,103,1
10267,832,1579,0
10268,3758,218,1
10269,376,1443,0
10270,1259,1618,0
10271,3676,1283,0
10272,2914,1890,0
10273,1036,1181,1
10274,4055,507,1
10275,3278,204,0
10276,1922,581,0
10277,1055,347,1
10278,3570,375,1
10279,151,1903,1
10280,309,206,1
10281,2058,184,0
10282,1978,1154,0
10283,3230,186,1
10284,4092,104,0
10285,628,1602,0
10286,1646,1139,1
10287,1079,428,0
10288,3156,339,0
10289,4295,1886,0
10290,3315,637,0
10291,1424,72,1
10292,1089,445,0
10293,215,144,0
10294,1586,273,1
10295,2257,1967,0
10296,847,185,1
10297,3073,1349,1
10298,1714,1446,1
10299,3440,1321,0
10300,180,1025,0
10301,2018,929,0
10302,2165,672,0
10303,8,387,0
10304,82,3,1
10305,590,29,1
10306,1570,1758,0
10307,897,1097,1
10308,3822,396,1
10309,699,27,1
10310,1427,2029,1
10311,2567,212,0
10312,1590,84,1
10313,796,1281,0
10314,996,2018,0
10315,1924,195,1
10316,3973,48,0
10317,996,214,1
10318,1136,955,1
10319,3998,92,0
10320,2173,1115,1
10321,801,2084,0
10322,3258,94,1
10323,2808,369,0
10324,3934,1038,1
10325,1403,84,1
10326,3411,1821,0
10327,808,1154,1
10328,638,538,1
10329,2638,90,1
10330,2801,38,1
10331,2477,1300,0
10332,3393,84,0
10333,75,185,1
10334,553,77,1
10335,406,1007,1
10336,3228,184,0
10337,1728,634,0
10338,55,339,1
10339,1798,1019,0
10340,3032,1897,1
10341,814,412,0
10342,4283,405,1
10343,519,1284,1
10344,24,957,0
10345,2444,917,1
10346,2471,67,1
10347,2039,979,1
10348,2287,186,1
10349,3474,351,0
10350,2253,438,0
10351,4443,314,1
10352,10,254,1
10353,838,713,0
10354,1953,18,1
10355,3652,1542,1
10356,1155,388,0
10357,75,55,1
10358,3973,287,0
10359,3173,2027,0
10360,4180,261,0
10361,1981,1598,0
10362,4396,1002,0
10363,1375,1757,0
10364,859,14,1
10365,1765,884,1
10366,1390,657,0
10367,1780,1764,0
10368,1084,27,1
10369,3172,1002,1
10370,756,2105,0
10371,927,496,0
10372,3068,469,1
10373,980,94,1
10374,2955,1255,0
10375,2477,869,0
10376,836,2102,0
10377,553,14,1
10378,2819,1059,0
10379,2418,760,0
10380,885,433,0
10381,1750,676,1
10382,2154,949,0
10383,2080,1501,0
10384,1615,1248,1
10385,1439,1872,0
10386,2795,204,1
10387,2261,2079,0
10388,4090,2160,0
10389,3792,2049,0
10390,2980,77,1
10391,3730,779,1
10392,2702,827,0
10393,3694,1115,0
10394,1102,636,0
10395,1240,81,0
10396,730,390,1
10397,4299,1857,0
10398,3407,1524,0
10399,2198,77,1
10400,1589,240,1
10401,335,347,1
10402,892,118,1
10403,389,480,1
10404,314,1961,0
10405,271,77,1
10406,3662,981,1
10407,1036,278,1
10408,1990,77,1
10409,3271,840,0
10410,4445,1574,1
10411,662,653,1
10412,890,2168,0
10413,778,108,0
10414,916,337,1
10415,383,509,0
10416,3694,480,1
10417,2747,111,1
10418,2139,316,0
10419,1079,164,1
10420,1455,18,1
10421,759,1532,0
10422,85,1490,0
10423,2633,972,1
10424,1518,652,0
10425,4315,2109,0
10426,1022,469,1
10427,393,111,1
10428,629,558,0
10429,4218,253,1
10430,320,4,0
10431,1290,1703,0
10432,2349,270,1
10433,737,914,1
10434,2242,29,1
10435,141,876,1
10436,501,624,0
10437,1850,1325,0
10438,2704,427,1
10439,994,2086,0
10440,3531,14,1
10441,2515,1490,0
10442,456,324,0
10443,3908,164,1
10444,2523,1036,1
10445,2653,88,1
10446,1112,190,0
10447,3088,2174,0
10448,824,193,0
10449,2836,634,0
10450,496,1727,0
10451,1158,1938,1
10452,884,1180,1
10453,3436,1132,1
10454,2294,29,1
10455,3402,111,1
10456,4315,719,1
10457,490,1524,0
10458,777,1665,1
10459,2785,77,1
10460,3199,446,0
10461,1712,2085,0
10462,1456,971,0
10463,3908,757,0
10464,1884,52,1
10465,1768,27,1
10466,221,206,1
10467,772,499,0
10468,2175,58,1
10469,1375,674,0
10470,3016,699,0
10471,591,481,0
10472,571,1079,0
10473,309,254,1
10474,4446,972,1
10475,425,77,1
10476,2932,7,0
10477,2031,154,0
10478,3697,624,0
10479,794,77,1
10480,3078,917,0
10481,665,77,1
10482,4447,2010,1
10483,1901,663,0
10484,1430,18,1
10485,3663,2177,0
10486,1944,1418,0
10487,2835,2130,0
10488,286,392,1
10489,2976,1384,1
10490,50,139,0
10491,1156,72,1
10492,3135,446,0
10493,1425,890,0
10494,4448,1039,0
10495,3350,94,1
10496,1160,974,0
10497,2661,1861,0
10498,3181,1177,0
10499,995,914,0
10500,335,638,1
10501,1044,480,1
10502,2517,396,1
10503,648,1092,1
10504,2931,457,0
10505,2268,1451,1
10506,885,1239,1
10507,729,77,1
10508,1213,27,1
10509,2167,290,1
10510,949,946,1
10511,420,1880,0
10512,453,680,0
10513,1796,1266,0
10514,1268,1190,0
10515,3719,428,1
10516,1672,2099,1
10517,153,998,1
10518,1686,2032,1
10519,2811,542,0
10520,653,1377,0
10521,1579,507,0
10522,207,205,1
10523,2290,2147,0
10524,3790,1795,0
10525,2594,479,1
10526,2706,342,0
10527,2932,268,1
10528,2580,683,0
10529,3240,1425,1
10530,2929,499,1
10531,2200,87,1
10532,2305,103,0
10533,521,277,0
10534,1509,203,0
10535,1500,92,1
10536,3667,1255,0
10537,1233,1988,0
10538,185,77,1
10539,904,238,0
10540,2148,111,1
10541,873,192,1
10542,1737,281,1
10543,1786,722,0
10544,1031,849,1
10545,550,979,0
10546,1508,913,1
10547,4449,396,1
10548,2259,1019,0
10549,948,332,1
10550,1376,759,1
10551,3295,981,1
10552,153,278,1
10553,1065,2019,0
10554,726,1311,0
10555,3658,1415,0
10556,773,103,1
10557,1159,875,1
10558,4119,1659,0
10559,256,1495,1
10560,73,204,1
10561,3305,2179,0
10562,1031,13,1
10563,1182,890,0
10564,479,111,1
10565,425,67,1
10566,3041,2018,0
10567,4336,1121,0
10568,2427,1077,1
10569,2322,1328,0
10570,2985,253,1
10571,1928,1579,1
10572,2298,27,0
10573,3070,807,1
10574,2546,14,1
10575,3601,2062,0
10576,502,1692,1
10577,650,73,0
10578,588,865,0
10579,1939,1608,0
10580,3994,1624,0
10581,963,118,1
10582,3547,1344,0
10583,2475,1358,1
10584,3118,1022,1
10585,786,1451,0
10586,2333,1275,0
10587,31,734,0
10588,1590,52,1
10589,2585,1178,1
10590,1293,147,0
10591,2225,1816,0
10592,120,1211,1
10593,2032,1858,0
10594,794,192,1
10595,123,206,1
10596,123,538,1
10597,2944,1870,0
10598,566,1008,0
10599,1265,922,1
10600,608,1596,0
10601,452,29,1
10602,1144,1389,0
10603,3407,1139,1
10604,2491,147,1
10605,869,2094,0
10606,3860,174,1
10607,1271,482,0
10608,2867,875,0
10609,1582,746,0
10610,2736,1102,1
10611,1156,479,1
10612,2749,1706,0
10613,1909,810,1
10614,1919,558,1
10615,1308,813,0
10616,3877,1101,0
10617,2374,29,1
10618,2074,619,0
10619,73,103,1
10620,116,1100,1
10621,1728,357,1
10622,507,2105,0
10623,4359,719,0
10624,3783,246,0
10625,1091,77,1
10626,2498,1140,0
10627,1940,52,1
10628,2244,879,0
10629,1780,77,1
10630,4277,2103,0
10631,4037,244,1
10632,856,77,1
10633,572,58,0
10634,1109,92,0
10635,4147,1551,0
10636,1801,861,0
10637,1144,1732,1
10638,4281,616,1
10639,548,114,0
10640,1877,393,0
10641,1756,405,1
10642,995,1417,0
10643,2821,1007,1
10644,52,1992,1
10645,4058,14,1
10646,826,1130,1
10647,3347,1167,1
10648,1641,1643,0
10649,2190,356,1
10650,754,1687,0
10651,3369,1688,0
10652,4,1362,0
10653,4452,1919,0
10654,1158,685,1
10655,437,111,1
10656,195,774,1
10657,968,2162,0
10658,1513,88,1
10659,221,809,1
10660,2765,1044,0
10661,4312,273,1
10662,44,189,1
10663,3696,2168,0
10664,2821,67,1
10665,2352,731,1
10666,2050,1953,0
10667,501,194,1
10668,1440,14,1
10669,2475,168,1
10670,75,390,1
10671,2372,2032,0
10672,873,620,0
10673,2431,187,0
10674,2397,301,0
10675,2088,118,1
10676,3100,621,0
10677,3610,1797,1
10678,526,81,0
10679,153,2005,0
10680,2814,104,0
10681,2571,1015,0
10682,2678,1414,0
10683,4238,716,1
10684,3002,1954,0
10685,413,981,1
10686,4453,708,0
10687,2913,1378,0
10688,583,860,1
10689,3181,592,1
10690,3528,1090,0
10691,2306,38,0
10692,1487,87,1
10693,1238,111,1
10694,286,935,1
10695,3926,20,0
10696,3907,405,1
10697,4455,375,1
10698,509,347,1
10699,1414,94,1
10700,3407,128,1
10701,1021,1101,0
10702,1291,10,1
10703,3533,194,0
10704,2252,14,1
10705,2996,240,1
10706,285,77,1
10707,330,2134,0
10708,779,92,1
10709,3825,954,1
10710,185,402,1
10711,530,1951,1
10712,13,67,1
10713,156,11,1
10714,3512,690,1
10715,3254,559,0
10716,1099,699,0
10717,4290,1576,0
10718,236,683,1
10719,795,1765,0
10720,1679,1816,0
10721,1440,964,0
10722,78,332,1
10723,1924,77,1
10724,651,1155,0
10725,2292,1204,1
10726,96,339,1
10727,1170,52,1
10728,2709,307,1
10729,813,1415,0
10730,3406,1158,0
10731,4456,76,0
10732,4363,1955,0
10733,1290,118,1
10734,90,538,1
10735,1435,157,1
10736,786,479,1
10737,1547,946,0
10738,1129,1415,1
10739,337,1381,0
10740,2025,2151,0
10741,165,278,1
10742,2466,77,1
10743,197,533,0
10744,2315,1175,0
10745,195,689,1
10746,1099,55,1
10747,3599,957,0
10748,2279,660,0
10749,747,289,0
10750,1747,533,1
10751,4302,1925,0
10752,230,195,1
10753,4216,946,0
10754,1913,484,0
10755,2297,77,1
10756,3153,889,1
10757,633,1451,1
10758,4120,557,0
10759,2931,28,0
10760,607,745,0
10761,4263,253,1
10762,3182,427,0
10763,4304,360,0
10764,808,1908,0
10765,3091,666,1
10766,1592,197,1
10767,1638,1141,1
10768,2226,1793,0
10769,3994,69,0
10770,982,1228,1
10771,3785,185,0
10772,1376,1031,0
10773,52,1268,1
10774,2165,965,1
10775,1082,476,0
10776,147,335,0
10777,4403,2002,0
10778,407,1626,0
10779,383,23,1
10780,2905,847,1
10781,4243,1491,1
10782,1915,77,1
10783,949,2054,1
10784,32,136,1
10785,4300,77,1
10786,1111,1967,0
10787,3174,575,0
10788,2000,1745,1
10789,3171,425,1
10790,371,31,1
10791,1099,2130,0
10792,1538,115,0
10793,2105,118,1
10794,1494,1277,0
10795,4037,1949,0
10796,2590,491,1
10797,2482,686,1
10798,4119,479,0
10799,2413,128,1
10800,3645,941,0
10801,4160,1773,0
10802,2340,1095,0
10803,3037,1137,0
10804,230,339,1
10805,1862,930,0
10806,148,550,1
10807,1952,1265,1
10808,4119,2057,0
10809,3261,212,0
10810,183,1186,1
10811,443,908,0
10812,4316,381,1
10813,1826,1805,0
10814,826,1594,1
10815,98,189,1
10816,1313,14,1
10817,4017,1401,0
10818,1769,1249,0
10819,3367,21,0
10820,2134,357,0
10821,603,112,0
10822,252,440,0
10823,3211,129,0
10824,4448,1363,0
10825,3899,278,0
10826,3299,1323,0
10827,1003,845,0
10828,3571,15,0
10829,2660,1554,0
10830,1099,52,1
10831,656,281,1
10832,1300,125,1
10833,1056,14,1
10834,2274,1057,0
10835,1130,634,1
10836,1827,2086,0
10837,371,1943,1
10838,3087,1954,0
10839,1518,87,1
10840,4312,1756,0
10841,3750,77,1
10842,2182,1139,0
10843,2297,1625,0
10844,2662,25,0
10845,274,224,0
10846,2416,716,1
10847,2335,114,1
10848,729,27,1
10849,1555,616,1
10850,1733,1270,0
10851,2308,514,0
10852,2493,1019,0
10853,2386,27,1
10854,123,1983,0
10855,2269,665,1
10856,1993,1521,1
10857,525,992,0
10858,2084,1944,1
10859,1590,914,1
10860,1112,1395,1
10861,3406,2147,0
10862,916,130,1
10863,752,791,1
10864,3574,1950,1
10865,4321,1262,0
10866,650,561,0
10867,4001,516,0
10868,1940,339,1
10869,3873,1692,0
10870,2477,14,1
10871,1976,215,0
10872,413,94,1
10873,83,27,1
10874,2612,14,1
10875,4278,1752,0
10876,3752,779,0
10877,1656,842,0
10878,2612,87,1
10879,1818,690,0
10880,3284,86,0
10881,3123,1277,0
10882,4453,525,0
10883,2389,77,1
10884,2664,1120,0
10885,310,170,0
10886,1075,550,1
10887,1778,1732,1
10888,3355,1854,0
10889,380,1679,0
10890,770,67,1
10891,4052,103,1
10892,1443,1395,0
10893,1626,816,0
10894,1188,67,1
10895,1355,2172,0
10896,3278,972,0
10897,441,140,0
10898,1330,1366,0
10899,4310,1112,0
10900,2970,316,0
10901,2944,649,1
10902,938,586,0
10903,1787,1344,1
10904,4044,244,1
10905,1034,1802,0
10906,36,1783,0
10907,897,1294,1
10908,1142,1936,1
10909,542,1983,0
10910,2394,763,0
10911,2192,1962,0
10912,1688,1275,1
10913,3649,1015,0
10914,2446,77,1
10915,1812,14,1
10916,599,502,0
10917,3996,1443,0
10918,794,998,1
10919,1686,650,0
10920,4307,605,0
10921,3049,114,1
10922,1562,77,1
10923,1129,1624,1
10924,3125,266,1
10925,428,557,1
10926,1778,77,1
10927,1571,804,0
10928,1787,807,1
10929,1716,571,0
10930,109,218,1
10931,3155,90,1
10932,2083,653,1
10933,1374,525,1
10934,396,29,1
10935,2187,347,1
10936,1927,1483,1
10937,4098,405,1
10938,2142,64,1
10939,3359,41,0
10940,3776,48,1
10941,2877,974,0
10942,4136,704,0
10943,1127,77,1
10944,813,1656,1
10945,193,214,1
10946,2186,2133,0
10947,530,1492,0
10948,623,2128,1
10949,4112,1949,0
10950,141,131,1
10951,4374,510,0
10952,4048,137,1
10953,2392,195,1
10954,4065,438,1
10955,1577,963,0
10956,2111,1139,0
10957,3161,550,1
10958,3267,1819,0
10959,3591,1697,0
10960,1084,237,1
10961,1801,1151,1
10962,3693,2136,0
10963,1577,507,1
10964,3871,1989,0
10965,1501,1428,1
10966,1033,1358,1
10967,857,699,0
10968,1070,177,1
10969,342,858,0
10970,1854,1255,1
10971,224,58,1
10972,2556,27,1
10973,1480,1072,0
10974,2016,2022,0
10975,374,339,1
10976,6,29,1
10977,3366,1111,1
10978,1109,1361,0
10979,1619,257,0
10980,1084,1598,0
10981,3179,1353,0
10982,2560,1286,0
10983,1660,1141,0
10984,211,402,1
10985,4014,1624,0
10986,635,1515,1
10987,253,220,1
10988,182,1041,1
10989,166,402,1
10990,2909,1273,0
10991,2544,1846,0
10992,3958,630,1
10993,966,1259,1
10994,108,1950,0
10995,2665,675,1
10996,374,1951,0
10997,1688,14,1
10998,57,125,1
10999,2216,1917,0
11000,638,84,1
11001,3586,103,1
11002,3789,1177,1
11003,2638,125,1
11004,1850,96,0
11005,1381,1595,1
11006,2029,77,1
11007,107,2130,1
11008,3582,2018,0
11009,2665,1863,0
11010,3180,911,0
11011,3005,1862,0
11012,2142,557,1
11013,1461,10,1
11014,1386,77,1
11015,221,1239,1
11016,2385,1451,1
11017,4096,414,0
11018,2104,1696,1
11019,128,29,1
11020,1052,634,1
11021,177,1853,0
11022,1178,993,0
11023,346,67,1
11024,3173,387,1
11025,792,147,1
11026,827,347,0
11027,4162,1756,0
11028,1968,1738,0
11029,917,848,1
11030,3373,204,1
11031,3869,1413,0
11032,3597,1209,1
11033,3188,1644,0
11034,1310,836,0
11035,4349,198,0
11036,4006,894,1
11037,1098,1219,0
11038,3463,1188,0
11039,4383,713,0
11040,648,516,0
11041,2240,118,1
11042,1075,1448,0
11043,2531,111,1
11044,668,192,1
11045,3670,638,1
11046,637,650,0
11047,1062,14,1
11048,4177,438,0
11049,290,1938,0
11050,1219,390,1
11051,2723,485,0
11052,1870,29,1
11053,3709,753,0
11054,2598,573,0
11055,1294,807,1
11056,3141,44,0
11057,1737,3,1
11058,4466,1335,0
11059,3627,380,0
11060,4192,1587,1
11061,1618,77,1
11062,921,72,1
11063,884,456,1
11064,372,1674,0
11065,449,14,0
11066,2985,4,0
11067,271,1007,1
11068,3429,290,0
11069,2297,475,1
11070,3874,760,0
11071,1879,1007,1
11072,4046,644,0
11073,704,1294,1
11074,428,332,1
11075,872,405,1
11076,3029,953,0
11077,248,1270,0
11078,3862,1988,0
11079,3734,1101,0
11080,3217,2002,0
11081,2756,253,1
11082,3181,1295,0
11083,547,611,0
11084,884,392,0
11085,21,2176,1
11086,1154,509,1
11087,757,1096,0
11088,3281,1707,0
11089,3310,118,1
11090,2264,406,0
11091,792,237,1
11092,1622,210,0
11093,2743,1290,0
11094,3900,113,0
11095,1103,1481,0
11096,3494,1488,0
11097,1482,1248,0
11098,4132,1248,1
11099,4215,2084,1
11100,294,669,0
11101,1032,111,1
11102,1076,1589,0
11103,3601,77,1
11104,141,254,1
11105,1946,3,0
11106,2355,1437,0
11107,4417,429,1
11108,2946,226,0
11109,686,1687,0
11110,1461,254,1
11111,2980,1752,0
11112,4231,45,0
11113,3360,1696,0
11114,869,1593,0
11115,547,1212,0
11116,2604,1139,0
11117,2333,664,0
11118,3474,1832,0
11119,2081,67,1
11120,542,494,0
11121,1286,235,1
11122,2983,1756,0
11123,4354,677,1
11124,1485,1190,0
11125,346,1081,1
11126,2949,1286,0
11127,4467,2164,0
11128,3148,897,1
11129,53,509,0
11130,2173,197,1
11131,2017,471,1
11132,3376,634,0
11133,1833,1491,0
11134,3683,221,1
11135,112,835,0
11136,3247,889,0
11137,3473,2036,1
11138,3307,506,0
11139,931,981,1
11140,1454,197,1
11141,2976,332,0
11142,4282,685,0
11143,1569,29,1
11144,420,278,1
11145,792,281,1
11146,44,550,1
11147,564,462,1
11148,3665,1020,0
11149,4429,1626,0
11150,1300,52,1
11151,1608,1251,0
11152,714,875,1
11153,4160,677,1
11154,3759,656,1
11155,4469,405,1
11156,2518,2084,0
11157,47,111,1
11158,832,1398,0
11159,1041,87,1
11160,694,29,1
11161,1240,46,0
11162,192,18,1
11163,4141,995,1
11164,4470,1209,1
11165,3330,1465,1
11166,1176,934,0
11167,2052,2017,0
11168,801,77,1
11169,3284,2157,0
11170,167,1472,0
11171,3805,638,0
11172,106,77,1
11173,1799,1438,0
11174,1220,1270,0
11175,1379,695,0
11176,4331,533,0
11177,32,254,1
11178,1487,67,1
11179,271,1377,0
11180,109,2151,1
11181,1472,1461,0
11182,958,1647,0
11183,1036,2001,0
11184,1089,1339,1
11185,3936,77,1
11186,141,27,1
11187,519,1644,1
11188,2889,1039,0
11189,3187,1151,0
11190,2016,999,0
11191,20,1248,1
11192,4025,1255,1
11193,3243,1248,1
11194,363,229,1
11195,2040,27,1
11196,123,726,1
11197,2985,431,1
11198,3412,1836,1
11199,964,2176,0
11200,747,771,0
11201,731,350,1
11202,1030,469,1
11203,1720,934,0
11204,3329,1353,0
11205,2369,164,0
11206,10,206,1
11207,1080,1943,0
11208,874,1982,0
11209,1992,591,0
11210,4281,1395,0
11211,3004,122,0
11212,642,281,1
11213,501,130,1
11214,966,1950,1
11215,685,257,0
11216,2519,1656,0
11217,2005,14,1
11218,1070,182,0
11219,3310,1007,1
11220,2885,152,1
11221,992,206,1
11222,3843,490,0
11223,794,194,1
11224,47,771,1
11225,2240,72,1
11226,49,69,1
11227,2720,351,0
11228,363,67,1
11229,4406,1620,0
11230,794,981,1
11231,4354,119,0
11232,896,14,1
11233,638,147,1
11234,1199,2062,0
11235,180,18,1
11236,580,48,0
11237,544,1018,1
11238,284,118,1
11239,413,1121,1
11240,799,474,0
11241,1834,911,1
11242,2352,841,0
11243,1957,1573,0
11244,453,189,1
11245,3437,1298,1
11246,3887,325,0
11247,3274,2133,0
11248,631,1917,1
11249,542,164,1
11250,2947,463,0
11251,2485,2139,0
11252,522,1880,0
11253,942,727,0
11254,1683,1611,0
11255,4472,296,0
11256,3407,1582,0
11257,1884,136,1
11258,2022,81,0
11259,258,67,1
11260,2538,516,0
11261,179,77,1
11262,236,1464,1
11263,2821,875,1
11264,1224,1872,0
11265,2318,885,0
11266,2252,1546,0
11267,1148,984,0
11268,3603,132,1
11269,2242,1186,0
11270,2328,1637,0
11271,2539,804,0
11272,902,70,0
11273,4225,760,0
11274,1321,1312,0
11275,367,252,0
11276,840,1007,1
11277,196,17,0
11278,3783,214,1
11279,1569,67,1
11280,910,516,0
11281,412,229,1
11282,651,96,1
11283,2549,1819,1
11284,1862,1608,0
11285,3267,1951,0
11286,103,324,0
11287,802,1225,0
11288,4474,18,1
11289,3886,1867,1
11290,2229,72,1
11291,2386,288,0
11292,4110,307,1
11293,3437,1177,1
11294,4000,1626,0
11295,992,759,0
11296,1003,29,1
11297,3750,1031,0
11298,335,206,1
11299,951,2053,0
11300,4060,836,0
11301,1076,781,1
11302,3960,1536,0
11303,294,981,1
11304,1109,907,0
11305,346,1869,0
11306,772,557,1
11307,607,1448,0
11308,124,759,0
11309,3886,1797,0
11310,161,938,1
11311,1712,1358,1
11312,840,118,1
11313,2848,821,0
11314,137,48,0
11315,3195,114,1
11316,1832,726,0
11317,3388,16,1
11318,385,278,1
11319,962,1715,1
11320,2308,930,0
11321,2946,557,1
11322,1341,942,1
11323,3461,897,0
11324,778,1948,1
11325,2306,1975,0
11326,2073,1836,0
11327,4100,1040,1
11328,1369,283,0
11329,888,1177,1
11330,4002,675,1
11331,3414,1663,0
11332,893,2112,1
11333,1379,656,0
11334,4146,1401,0
11335,588,77,1
11336,4168,1861,0
11337,888,808,1
11338,346,29,1
11339,4064,1219,0
11340,76,1380,1
11341,4297,1660,0
11342,76,3,1
11343,2006,54,0
11344,1320,2126,1
11345,1809,690,1
11346,184,834,0
11347,858,2133,0
11348,2668,1991,1
11349,1142,64,0
11350,798,1725,0
11351,933,192,0
11352,755,77,1
11353,1611,1047,0
11354,2576,54,1
11355,469,1599,1
11356,82,1854,0
11357,247,913,0
11358,428,29,1
11359,3566,1026,0
11360,1158,1486,1
11361,2966,29,0
11362,2379,1804,0
