,smiles,sequence,interactions
20087,3632,60,0
20088,5378,786,0
20089,10087,756,1
20090,2511,1299,0
20091,2771,41,0
20092,8141,169,1
20093,13850,262,1
20094,7702,101,0
20095,10306,2515,0
20096,2532,91,0
20097,4059,137,0
20098,8924,329,0
20099,8369,3,0
20100,2988,140,0
20101,4520,41,0
20102,2530,485,0
20103,12330,1183,1
20104,10523,369,1
20105,10476,3,0
20106,8644,42,0
20107,9738,223,0
20108,10537,35,1
20109,8067,148,1
20110,13595,315,1
20111,12074,40,1
20112,11778,149,0
20113,6819,204,0
20114,8092,77,0
20115,8370,7,0
20116,13110,424,1
20117,4047,1142,0
20118,6850,88,0
20119,8303,48,0
20120,7552,306,0
20121,14465,56,0
20122,12625,148,1
20123,53,1916,1
20124,597,195,0
20125,3024,1196,1
20126,14467,77,1
20127,6010,156,0
20128,12058,26,1
20129,2998,273,0
20130,4251,48,0
20131,11269,944,0
20132,421,212,0
20133,2074,3,0
20134,4390,305,0
20135,12243,67,1
20136,9233,242,0
20137,9326,584,0
20138,2461,392,0
20139,3237,1788,0
20140,3264,89,0
20141,14469,414,1
20142,7341,645,0
20143,11067,654,1
20144,12139,782,1
20145,11751,1483,1
20146,9286,886,1
20147,2364,1989,0
20148,2161,809,1
20149,6802,265,0
20150,2429,584,0
20151,5377,1172,0
20152,6917,292,0
20153,8823,47,1
20154,11260,897,1
20155,13835,343,1
20156,9220,93,1
20157,14238,687,1
20158,11945,77,0
20159,13331,329,1
20160,13077,9,1
20161,11885,317,0
20162,14472,286,0
20163,9817,91,0
20164,623,447,1
20165,2733,3,1
20166,9805,40,1
20167,5354,405,0
20168,7323,223,0
20169,12082,77,0
20170,9490,271,1
20171,8438,242,1
20172,1578,1799,1
20173,6712,101,1
20174,7023,47,0
20175,12485,408,1
20176,14077,269,1
20177,14474,115,0
20178,14429,77,1
20179,11476,33,0
20180,7586,91,0
20181,14004,102,0
20182,7629,424,1
20183,2812,204,0
20184,13983,89,1
20185,12353,0,0
20186,1554,562,0
20187,12903,89,0
20188,1829,583,0
20189,11693,831,1
20190,1651,0,1
20191,14373,200,0
20192,9389,77,0
20193,14085,77,0
20194,11657,137,0
20195,1758,1207,0
20196,11270,149,1
20197,123,424,1
20198,5835,2407,1
20199,7084,3,0
20200,8375,89,0
20201,577,172,0
20202,3738,182,0
20203,8528,52,0
20204,5028,60,0
20205,6266,1775,0
20206,8032,409,1
20207,2278,424,0
20208,10430,52,0
20209,5618,128,0
20210,2580,101,0
20211,2445,716,1
20212,6981,1889,0
20213,7306,3,0
20214,10789,9,1
20215,7213,1023,1
20216,9690,1051,1
20217,14434,653,1
20218,12453,148,1
20219,3747,452,1
20220,4046,231,0
20221,8397,242,1
20222,160,41,0
20223,13639,131,0
20224,10658,39,1
20225,9400,220,1
20226,4702,3,0
20227,1110,67,1
20228,4180,149,0
20229,1661,153,0
20230,12727,32,0
20231,1554,201,0
20232,3334,3,0
20233,387,1723,0
20234,9968,3,0
20235,6455,325,0
20236,10319,137,0
20237,6400,230,1
20238,3594,997,0
20239,2098,41,0
20240,6405,122,0
20241,288,546,1
20242,3614,418,0
20243,2406,771,0
20244,5043,33,0
20245,5530,224,1
20246,5431,634,0
20247,11865,549,0
20248,8954,3,0
20249,9155,148,1
20250,3856,267,0
20251,5541,223,0
20252,14359,44,0
20253,2802,1332,0
20254,8567,21,0
20255,1903,428,1
20256,361,429,1
20257,1369,2101,0
20258,6293,77,0
20259,9309,530,1
20260,1117,428,1
20261,6422,3,0
20262,5879,1011,1
20263,2229,42,0
20264,7354,214,0
20265,1913,90,0
20266,8258,43,0
20267,2455,353,0
20268,11008,35,1
20269,7059,237,1
20270,2881,223,0
20271,12147,128,0
20272,4720,140,0
20273,5022,3,0
20274,1975,208,0
20275,5077,102,0
20276,4341,3,0
20277,14013,447,1
20278,6659,1331,0
20279,8821,447,0
20280,3829,7,0
20281,4202,0,0
20282,9652,518,0
20283,5318,985,1
20284,9134,2516,1
20285,8689,3,0
20286,882,3,0
20287,11196,77,0
20288,1089,1437,0
20289,13836,1559,1
20290,13052,32,0
20291,14479,42,0
20292,2724,3,0
20293,5087,3,0
20294,9151,330,0
20295,3198,48,0
20296,4070,314,1
20297,9609,401,1
20298,14467,377,0
20299,11202,878,0
20300,2455,24,0
20301,13277,1709,1
20302,2255,48,0
20303,8830,3,0
20304,13737,262,1
20305,9159,407,0
20306,559,15,1
20307,11682,83,1
20308,935,692,0
20309,1979,1795,0
20310,5230,230,1
20311,8492,77,0
20312,14481,262,1
20313,12317,42,0
20314,798,587,0
20315,12775,86,0
20316,13665,7,0
20317,3475,32,0
20318,5100,25,0
20319,14073,1002,0
20320,3264,128,0
20321,13808,7,0
20322,10417,35,1
20323,1089,1369,0
20324,7953,246,0
20325,13564,214,0
20326,14482,6,1
20327,14424,231,0
20328,3927,562,0
20329,4568,832,0
20330,14242,196,0
20331,14404,91,0
20332,1816,48,0
20333,2864,149,0
20334,5231,83,1
20335,5997,204,0
20336,13389,862,0
20337,847,283,0
20338,6424,208,0
20339,13049,77,1
20340,14140,443,1
20341,3059,242,0
20342,10993,48,0
20343,13529,77,0
20344,6102,457,0
20345,12765,128,0
20346,13729,419,1
20347,9339,91,0
20348,12162,694,0
20349,13990,128,0
20350,11611,35,1
20351,8174,77,0
20352,13827,271,1
20353,10524,3,0
20354,461,741,1
20355,4592,615,0
20356,12671,83,1
20357,3914,77,0
20358,10225,82,1
20359,10471,52,0
20360,14488,796,0
20361,6604,40,0
20362,9280,605,0
20363,14489,8,1
20364,5671,86,0
20365,12677,160,1
20366,11574,0,0
20367,11636,429,1
20368,11833,1429,0
20369,14002,67,1
20370,5209,1142,0
20371,3726,246,0
20372,9550,48,0
20373,8192,442,0
20374,13849,419,1
20375,4527,3,0
20376,2190,724,0
20377,4253,362,0
20378,10636,35,1
20379,13986,77,0
20380,712,3,0
20381,12420,405,0
20382,3925,1051,1
20383,6153,209,1
20384,14490,188,0
20385,118,41,0
20386,614,88,0
20387,12336,0,0
20388,9704,542,1
20389,1895,67,1
20390,6521,7,0
20391,14442,67,1
20392,13583,39,1
20393,5280,3,0
20394,14376,102,0
20395,3410,77,0
20396,11094,3,0
20397,8783,7,0
20398,11161,149,1
20399,13227,48,0
20400,13465,83,1
20401,9438,1023,0
20402,537,636,0
20403,3617,1276,1
20404,3772,343,1
20405,5292,300,1
20406,13978,996,0
20407,1661,2522,0
20408,1812,7,0
20409,11461,46,1
20410,14280,421,0
20411,114,22,1
20412,5345,86,0
20413,2253,546,0
20414,12723,165,1
20415,4520,0,0
20416,10696,119,0
20417,5330,397,1
20418,113,441,0
20419,5437,198,0
20420,481,25,0
20421,1095,220,0
20422,10268,42,0
20423,14014,83,1
20424,14411,412,0
20425,12008,128,0
20426,14022,789,0
20427,6826,42,0
20428,601,286,1
20429,3704,170,1
20430,6664,1744,0
20431,414,1532,0
20432,6727,7,0
20433,5668,52,0
20434,10653,60,0
20435,3499,344,0
20436,11882,75,1
20437,6388,615,0
20438,653,132,0
20439,557,961,0
20440,4807,137,0
20441,2514,132,0
20442,5688,48,0
20443,9613,1224,0
20444,12468,189,1
20445,6818,491,0
20446,6980,441,0
20447,13391,148,1
20448,13570,7,0
20449,13703,626,1
20450,1664,401,1
20451,3541,26,1
20452,13650,41,0
20453,3969,288,1
20454,7313,56,0
20455,38,477,0
20456,880,67,0
20457,13948,3,0
20458,4388,0,0
20459,109,2291,1
20460,10026,271,1
20461,1534,2525,0
20462,10193,1021,1
20463,12741,3,0
20464,3758,7,0
20465,8851,908,0
20466,2703,48,0
20467,9042,734,0
20468,2062,622,0
20469,12775,91,0
20470,5038,41,0
20471,12197,40,1
20472,2629,204,0
20473,3139,326,1
20474,6941,1594,0
20475,38,2299,0
20476,12984,89,1
20477,6437,166,1
20478,13763,944,1
20479,3878,663,0
20480,12429,429,1
20481,278,0,0
20482,6046,2526,0
20483,3626,77,0
20484,10181,1456,0
20485,873,48,0
20486,14395,648,0
20487,1773,1332,0
20488,4890,2456,0
20489,12800,126,1
20490,1765,457,0
20491,6489,664,0
20492,230,348,1
20493,12205,689,0
20494,13916,13,0
20495,559,118,0
20496,13214,198,0
20497,12660,77,0
20498,9947,3,0
20499,5849,91,1
20500,13056,1414,1
20501,7043,3,0
20502,13113,77,0
20503,5801,170,1
20504,6773,447,0
20505,3265,852,0
20506,911,1483,1
20507,54,77,0
20508,14498,272,1
20509,12798,813,1
20510,8962,35,1
20511,11443,719,0
20512,9409,794,0
20513,13517,35,1
20514,11533,102,0
20515,4375,908,0
20516,10492,47,1
20517,11738,77,0
20518,12881,1259,1
20519,13869,269,0
20520,14500,77,0
20521,11186,48,0
20522,10546,368,0
20523,5252,405,0
20524,6012,35,1
20525,14384,785,0
20526,11750,200,1
20527,1778,1413,0
20528,13197,77,0
20529,14041,102,0
20530,4883,35,1
20531,13066,99,1
20532,14501,2527,0
20533,2627,77,0
20534,12949,1063,1
20535,6645,749,0
20536,4628,204,0
20537,3854,214,0
20538,11861,86,0
20539,5477,463,0
20540,8999,778,1
20541,13140,3,0
20542,9018,77,0
20543,10195,169,1
20544,1821,809,0
20545,10725,232,1
20546,9313,220,0
20547,11084,33,0
20548,3215,149,0
20549,14042,968,1
20550,14362,2528,0
20551,6734,9,1
20552,9096,485,0
20553,819,234,0
20554,12745,873,0
20555,1044,48,0
20556,13931,77,0
20557,14503,226,1
20558,1695,41,0
20559,960,1321,1
20560,5435,1079,0
20561,13407,40,0
20562,3094,67,1
20563,6523,2530,1
20564,12826,47,0
20565,13582,126,1
20566,5372,2094,1
20567,14504,1180,1
20568,14505,343,1
20569,5053,1408,1
20570,2188,1028,1
20571,10202,1796,0
20572,4407,0,0
20573,6708,818,0
20574,11910,276,1
20575,8476,170,1
20576,1293,240,0
20577,2708,198,0
20578,9149,147,0
20579,6381,56,0
20580,14507,86,1
20581,9952,170,1
20582,2077,32,0
20583,11370,86,1
20584,9229,67,1
20585,467,7,0
20586,2051,412,0
20587,4545,77,0
20588,13730,770,1
20589,3963,1826,0
20590,1962,43,0
20591,13166,439,1
20592,13103,1038,0
20593,3379,230,1
20594,49,2521,0
20595,3754,1197,0
20596,1301,566,0
20597,83,39,1
20598,3713,724,0
20599,14037,9,1
20600,5279,579,1
20601,14329,122,1
20602,2816,40,0
20603,5677,614,1
20604,6273,230,1
20605,7758,2147,0
20606,7931,98,1
20607,9997,3,0
20608,390,412,0
20609,6235,220,0
20610,288,223,0
20611,12501,210,1
20612,8342,126,1
20613,14509,224,1
20614,8500,77,0
20615,5293,90,1
20616,5481,782,0
20617,14327,768,0
20618,14499,768,0
20619,9240,200,0
20620,6523,2531,1
20621,6425,270,1
20622,3059,265,0
20623,8900,1687,1
20624,2718,348,1
20625,6586,410,0
20626,14510,89,0
20627,1886,399,0
20628,11429,242,0
20629,13759,42,0
20630,2975,3,0
20631,1929,0,0
20632,14511,310,0
20633,96,1135,1
20634,12790,148,1
20635,13545,796,1
20636,9184,2167,1
20637,13983,391,0
20638,12943,9,1
20639,6549,615,0
20640,2714,13,0
20641,5243,137,0
20642,4724,125,0
20643,14131,3,0
20644,7724,60,0
20645,1868,224,1
20646,4527,8,1
20647,11976,2290,0
20648,8945,77,0
20649,11814,52,0
20650,10072,52,0
20651,7275,944,0
20652,10298,165,0
20653,14171,813,1
20654,13484,67,1
20655,2970,232,1
20656,13141,374,1
20657,1480,25,0
20658,13614,189,1
20659,12457,223,0
20660,114,265,0
20661,2333,431,1
20662,11124,0,0
20663,5341,3,0
20664,11785,279,1
20665,4261,1859,1
20666,10319,262,1
20667,12078,1069,0
20668,11926,169,0
20669,9891,86,0
20670,1871,447,1
20671,8735,967,0
20672,14514,343,1
20673,13190,77,0
20674,2732,77,0
20675,13442,741,1
20676,5134,348,0
20677,648,7,0
20678,13417,82,1
20679,10328,992,0
20680,10459,770,1
20681,14415,126,1
20682,12796,213,0
20683,6675,137,1
20684,960,615,0
20685,5421,122,0
20686,686,214,0
20687,13683,3,0
20688,9360,155,0
20689,3341,1176,0
20690,5039,41,0
20691,5925,35,1
20692,2802,2482,0
20693,13295,77,0
20694,3269,41,0
20695,5190,297,0
20696,10785,618,1
20697,498,1026,1
20698,4291,35,1
20699,12343,220,1
20700,12038,79,0
20701,12144,429,0
20702,13352,48,0
20703,12893,1234,0
20704,840,902,1
20705,6427,3,0
20706,14352,196,0
20707,6447,7,0
20708,738,77,0
20709,7793,67,1
20710,14431,405,0
20711,14515,148,1
20712,946,67,1
20713,12991,653,1
20714,2528,427,1
20715,1331,2161,0
20716,1570,239,0
20717,7650,7,0
20718,14517,472,1
20719,6741,3,0
20720,1844,22,1
20721,14257,485,0
20722,13486,1137,0
20723,545,495,0
20724,9579,405,1
20725,14305,52,0
20726,14132,116,0
20727,8670,883,0
20728,2882,41,0
20729,11196,3,0
20730,6880,397,1
20731,11839,269,1
20732,13867,77,0
20733,4985,7,0
20734,13274,52,1
20735,4896,60,0
20736,448,1156,0
20737,12158,1811,0
20738,6665,427,1
20739,91,41,0
20740,14104,343,1
20741,12233,0,0
20742,14519,115,1
20743,8855,56,0
20744,12870,102,0
20745,10088,35,1
20746,6886,1353,0
20747,11769,77,0
20748,9974,41,0
20749,12728,588,1
20750,1677,0,0
20751,284,41,0
20752,14001,48,0
20753,370,399,0
20754,7689,77,0
20755,7990,1203,1
20756,6894,43,0
20757,13958,446,0
20758,152,2161,0
20759,1408,25,0
20760,8047,74,1
20761,14520,491,0
20762,14130,314,1
20763,2605,457,0
20764,9724,505,0
20765,12424,2309,0
20766,2258,220,1
20767,655,1540,0
20768,5004,518,0
20769,9578,1836,1
20770,12682,653,1
20771,160,48,0
20772,9688,818,0
20773,3000,148,1
20774,939,26,0
20775,3028,26,1
20776,914,204,0
20777,4796,374,0
20778,4437,35,1
20779,12673,89,0
20780,3759,1503,0
20781,7569,170,1
20782,7172,33,0
20783,10393,60,0
20784,5981,60,0
20785,268,1883,0
20786,11034,405,0
20787,4771,204,0
20788,8822,459,0
20789,38,616,0
20790,5683,1331,0
20791,6584,0,0
20792,7172,926,1
20793,9403,716,1
20794,12233,418,0
20795,5350,1427,1
20796,1850,0,0
20797,9120,169,0
20798,8979,802,0
20799,2035,38,1
20800,13524,429,0
20801,2702,52,0
20802,1656,305,1
20803,8377,267,0
20804,4977,952,1
20805,2942,223,0
20806,12181,88,0
20807,5735,77,0
20808,13444,464,0
20809,49,113,0
20810,1611,52,0
20811,6644,3,0
20812,7844,2104,0
20813,596,575,0
20814,3006,200,1
20815,12290,0,0
20816,3285,3,0
20817,13689,343,1
20818,9806,818,0
20819,5765,196,0
20820,9392,67,1
20821,5553,964,1
20822,13149,121,1
20823,10333,7,0
20824,1556,365,0
20825,13026,1176,0
20826,12095,204,0
20827,13034,60,0
20828,9394,985,0
20829,10734,412,0
20830,6005,1154,1
20831,863,1110,0
20832,5519,412,0
20833,2612,72,1
20834,1520,433,0
20835,3034,209,1
20836,4625,242,1
20837,12540,170,1
20838,7274,139,1
20839,244,2164,1
20840,14527,160,1
20841,13100,86,0
20842,2004,131,0
20843,10857,102,0
20844,4624,269,1
20845,14528,542,0
20846,2214,204,0
20847,3795,77,0
20848,13540,3,0
20849,9390,25,0
20850,7992,99,1
20851,10959,831,1
20852,6604,32,0
20853,4709,3,0
20854,10764,547,0
20855,7349,1072,0
20856,1686,242,0
20857,7710,6,0
20858,11895,798,1
20859,5908,1407,1
20860,3470,0,0
20861,5212,0,0
20862,682,155,0
20863,13992,9,1
20864,14469,230,0
20865,14171,634,0
20866,196,964,0
20867,3686,42,0
20868,5645,52,0
20869,13017,2535,1
20870,9558,135,1
20871,13884,429,1
20872,9206,56,0
20873,11790,32,0
20874,2336,546,1
20875,14184,67,1
20876,12680,521,1
20877,13177,67,1
20878,6356,204,0
20879,7243,329,1
20880,7306,0,0
20881,13548,67,1
20882,6158,52,0
20883,11405,196,0
20884,12141,91,1
20885,5477,204,0
20886,8039,733,0
20887,7993,148,1
20888,8062,93,1
20889,11856,964,1
20890,13491,82,1
20891,14059,75,0
20892,4928,805,1
20893,8826,341,0
20894,481,2537,1
20895,1490,48,0
20896,2761,794,0
20897,9211,212,0
20898,4203,362,0
20899,1816,77,0
20900,8879,7,0
20901,6773,22,0
20902,13772,595,0
20903,1085,154,0
20904,14533,505,0
20905,212,74,1
20906,5826,521,1
20907,13601,196,0
20908,14185,276,0
20909,14534,56,0
20910,12607,35,1
20911,7606,60,0
20912,7707,0,0
20913,10979,52,1
20914,2836,1298,0
20915,843,101,0
20916,7213,25,0
20917,13703,439,0
20918,3366,25,0
20919,8380,148,1
20920,3901,48,0
20921,10759,0,0
20922,12550,67,1
20923,14511,831,1
20924,7202,269,0
20925,873,2539,0
20926,9175,200,0
20927,12687,265,0
20928,9253,201,0
20929,13085,214,0
20930,2119,90,1
20931,268,1962,0
20932,6766,343,1
20933,14509,137,0
20934,553,2248,1
20935,7155,133,1
20936,11152,128,0
20937,288,1489,1
20938,2969,442,0
20939,13779,42,0
20940,9584,593,1
20941,8763,314,0
20942,10726,140,0
20943,6164,1234,1
20944,3231,405,0
20945,6125,220,1
20946,13155,3,0
20947,14343,7,0
20948,5616,148,1
20949,8523,86,1
20950,6659,1890,1
20951,14535,425,1
20952,2942,1317,0
20953,14372,2127,1
20954,2040,445,1
20955,5802,135,1
20956,9939,122,0
20957,710,140,1
20958,8356,3,0
20959,2786,77,0
20960,4242,329,1
20961,6277,149,0
20962,14536,357,0
20963,12124,196,0
20964,7321,0,0
20965,11677,83,1
20966,9328,242,0
20967,11174,348,0
20968,5939,599,1
20969,1569,230,1
20970,4471,409,1
20971,2942,153,0
20972,14188,694,1
20973,5490,498,1
20974,3662,38,1
20975,14176,91,1
20976,3672,654,0
20977,3095,101,0
20978,5956,1598,0
20979,13589,692,1
20980,49,1114,0
20981,6166,169,0
20982,1596,87,0
20983,97,2170,0
20984,1566,391,0
20985,14539,242,1
20986,4468,446,0
20987,14540,44,0
20988,7597,675,1
20989,13931,540,1
20990,14470,324,1
20991,7321,3,0
20992,2612,8,1
20993,6941,0,0
20994,14432,126,1
20995,6110,40,1
20996,4242,48,0
20997,8276,116,0
20998,6941,1579,0
20999,2756,964,1
21000,8531,194,0
21001,14107,67,1
21002,4045,204,0
21003,5250,262,1
21004,13237,91,0
21005,10337,126,1
21006,11956,247,1
21007,2115,297,0
21008,4265,579,0
21009,14266,414,0
21010,2428,348,0
21011,7606,3,0
21012,14527,101,0
21013,7986,1698,0
21014,9629,189,1
21015,2783,2541,1
21016,431,107,1
21017,4052,615,0
21018,13579,67,1
21019,8920,521,1
21020,8689,0,0
21021,14377,82,1
21022,3897,2035,0
21023,4503,41,0
21024,13640,77,0
21025,5594,58,1
21026,13941,52,0
21027,9290,926,1
21028,14548,86,0
21029,7155,1191,1
21030,10812,91,1
21031,1820,204,0
21032,13422,77,0
21033,1696,460,0
21034,7822,79,0
21035,2184,19,0
21036,8314,3,0
21037,968,3,0
21038,5628,160,1
21039,14549,1312,0
21040,5093,32,0
21041,3662,3,0
21042,3170,43,0
21043,3356,7,0
21044,255,509,1
21045,6261,1573,1
21046,5208,214,0
21047,7848,36,0
21048,12953,149,0
21049,6873,3,0
21050,9630,259,1
21051,583,148,1
21052,10333,39,1
21053,1391,412,0
21054,10960,724,0
21055,4747,160,1
21056,377,39,0
21057,13424,719,0
21058,14547,445,0
21059,11167,160,0
21060,14466,231,0
21061,11784,91,0
21062,13820,39,1
21063,10484,254,0
21064,7002,3,0
21065,4574,148,1
21066,7984,40,1
21067,3280,48,0
21068,11085,26,0
21069,5622,77,0
21070,12290,424,1
21071,11676,74,0
21072,10911,445,1
21073,14551,163,0
21074,5349,664,0
21075,3543,77,0
21076,69,584,0
21077,6454,75,1
21078,7867,405,0
21079,3659,7,0
21080,9148,2198,0
21081,5989,77,0
21082,12925,985,0
21083,13083,626,0
21084,3039,86,0
21085,10738,1050,1
21086,299,77,0
21087,566,1058,0
21088,9901,77,0
21089,3381,41,0
21090,14489,116,0
21091,8744,75,1
21092,1057,1488,1
21093,8491,38,1
21094,14356,47,0
21095,13886,58,1
21096,14393,593,1
21097,4446,645,1
21098,1870,242,0
21099,6119,741,1
21100,351,1014,0
21101,9484,25,0
21102,4511,552,1
21103,14333,67,1
21104,3116,530,1
21105,1154,26,0
21106,5764,418,0
21107,3637,369,1
21108,11995,1280,0
21109,5979,52,0
21110,4962,661,0
21111,8577,19,1
21112,3669,1163,0
21113,9626,719,0
21114,6070,719,0
21115,14550,67,1
21116,13064,204,0
21117,9974,48,0
21118,14406,67,1
21119,9427,41,0
21120,14554,447,1
21121,12118,615,0
21122,1690,1104,0
21123,14379,91,0
21124,14479,126,1
21125,14417,52,0
21126,387,522,0
21127,2184,33,1
21128,205,74,0
21129,14430,653,1
21130,5727,204,0
21131,14092,969,1
21132,13621,230,1
21133,14219,189,1
21134,10781,67,1
21135,14012,204,0
21136,14332,40,1
21137,896,424,1
21138,8063,170,1
21139,8226,24,0
21140,14019,271,1
21141,7348,0,0
21142,13070,52,0
21143,3247,41,0
21144,11446,3,0
21145,14038,77,0
21146,12547,224,1
21147,9374,694,0
21148,10120,48,0
21149,1089,1730,0
21150,9020,7,0
21151,10898,119,0
21152,8738,230,1
21153,13808,35,1
21154,2462,634,0
21155,9049,195,0
21156,6095,964,1
21157,14294,82,1
21158,4866,91,1
21159,3389,286,0
21160,14151,148,1
21161,14557,220,1
21162,5275,696,0
21163,9368,67,1
21164,10202,212,0
21165,14490,155,1
21166,1812,35,1
21167,10509,86,0
21168,907,1859,0
21169,1384,77,0
21170,13871,39,1
21171,11871,220,0
21172,2069,52,0
21173,14382,139,1
21174,4004,254,0
21175,9590,33,0
21176,8834,115,0
21177,13184,67,1
21178,5858,1077,0
21179,6813,201,0
21180,12175,0,0
21181,8542,1870,0
21182,563,467,0
21183,11242,343,1
21184,12634,35,1
21185,3072,220,1
21186,3805,8,1
21187,11692,460,0
21188,8062,267,0
21189,8690,392,0
21190,5003,467,1
21191,12841,67,1
21192,11588,254,0
21193,3929,611,0
21194,4148,39,1
21195,1912,1033,1
21196,4011,242,0
21197,13081,653,1
21198,4844,653,1
21199,1857,1067,1
21200,12099,39,1
21201,11133,758,0
21202,4651,126,1
21203,12525,35,1
21204,8266,13,0
21205,3196,242,1
21206,2603,223,0
21207,4503,492,0
21208,14174,2546,1
21209,863,2547,0
21210,12393,194,1
21211,553,77,0
21212,13490,1632,1
21213,268,128,0
21214,14507,91,0
21215,14419,798,1
21216,11312,992,0
21217,10540,297,0
21218,10769,163,0
21219,7603,7,0
21220,1336,25,0
21221,1234,48,0
21222,4797,149,0
21223,12566,90,0
21224,6129,786,0
21225,3509,442,0
21226,4322,9,1
21227,11347,67,1
21228,10379,40,0
21229,4224,661,0
21230,4681,22,0
21231,3943,925,1
21232,10060,7,0
21233,10310,472,1
21234,5294,349,1
21235,8603,60,0
21236,13423,91,0
21237,1977,584,0
21238,6575,7,0
21239,8377,254,0
21240,9224,948,0
21241,9890,52,0
21242,12716,625,0
21243,11608,105,1
21244,14480,941,1
21245,13696,3,0
21246,13023,1276,1
21247,2652,778,1
21248,1089,1038,0
21249,10013,518,0
21250,10539,128,0
21251,3885,58,1
21252,4809,148,1
21253,5857,48,0
21254,8641,149,0
21255,1661,522,0
21256,6931,89,1
21257,7260,93,1
21258,9472,48,0
21259,3684,0,0
21260,7409,29,0
21261,1049,330,0
21262,3722,85,1
21263,14253,39,0
21264,12803,214,0
21265,14359,40,1
21266,14070,77,0
21267,214,429,0
21268,7931,532,0
21269,3264,399,0
21270,14133,343,1
21271,5343,875,0
21272,5477,52,0
21273,1285,1191,1
21274,12820,91,1
21275,14561,67,1
21276,10672,427,1
21277,8239,579,1
21278,372,2023,0
21279,12492,204,0
21280,5101,938,1
21281,12069,0,0
21282,3018,3,0
21283,1300,2548,0
21284,7467,1504,0
21285,10792,2549,1
21286,14562,343,1
21287,14563,13,0
21288,5136,3,0
21289,10159,343,1
21290,6584,41,0
21291,3683,166,1
21292,11407,198,0
21293,3598,887,1
21294,5424,3,0
21295,477,257,1
21296,6548,35,1
21297,10560,69,1
21298,10211,39,1
21299,12703,283,0
21300,12801,344,0
21301,14501,1417,1
21302,14564,1729,1
21303,9803,818,0
21304,13085,798,1
21305,12025,86,1
21306,12572,615,0
21307,11444,343,1
21308,8053,67,1
21309,13635,89,1
21310,5520,424,1
21311,10464,210,1
21312,13148,42,0
21313,6254,24,0
21314,2876,3,1
21315,5688,77,0
21316,10997,209,1
21317,14290,26,1
21318,3433,1017,0
21319,7691,24,0
21320,9291,768,0
21321,14325,369,1
21322,8803,40,1
21323,14544,60,0
21324,14567,770,1
21325,2241,41,0
21326,13761,0,0
21327,7538,48,0
21328,8541,1857,1
21329,1302,48,0
21330,6194,612,0
21331,8689,48,0
21332,5935,267,0
21333,13255,82,1
21334,9483,3,0
21335,1771,1272,0
21336,7375,365,1
21337,1865,77,0
21338,14569,166,1
21339,5850,310,0
21340,5308,78,1
21341,6138,82,1
21342,2363,99,1
21343,475,414,0
21344,10777,445,1
21345,11171,119,0
21346,2815,7,0
21347,6260,195,0
21348,6010,106,1
21349,14530,52,0
21350,9692,155,0
21351,14484,0,0
21352,14571,1474,0
21353,11512,7,0
21354,13563,77,0
21355,3187,126,1
21356,8125,91,0
21357,12094,1051,1
21358,2540,1114,1
21359,13806,1028,1
21360,14025,505,0
21361,11310,67,1
21362,49,446,0
21363,10308,58,1
21364,9920,67,1
21365,49,399,0
21366,14573,3,0
21367,11447,3,0
21368,1380,269,1
21369,7766,932,1
21370,9111,3,0
21371,14226,220,1
21372,1286,0,0
21373,2132,2551,0
21374,1168,43,0
21375,3823,7,0
21376,5554,52,0
21377,5318,1835,1
21378,49,625,0
21379,4860,88,0
21380,10385,262,1
21381,9334,3,0
21382,7229,427,1
21383,2373,1247,0
21384,11900,9,1
21385,4626,1796,1
21386,2053,3,0
21387,10935,126,1
21388,2941,52,0
21389,548,208,0
21390,6208,658,0
21391,2153,1183,1
21392,8651,77,0
21393,1144,427,1
21394,13311,15,0
21395,3132,33,1
21396,6129,815,1
21397,1247,1308,1
21398,5278,1109,0
21399,12659,48,0
21400,14574,460,0
21401,11033,52,0
21402,1763,223,0
21403,7081,19,1
21404,13977,38,0
21405,9876,45,0
21406,14093,441,1
21407,14162,196,0
21408,10471,204,0
21409,12221,102,0
21410,6549,60,0
21411,9398,365,1
21412,7926,859,1
21413,11730,0,0
21414,12571,19,1
21415,3556,140,0
21416,11454,42,0
21417,1536,155,1
21418,13951,832,0
21419,267,399,0
21420,14465,343,1
21421,9688,0,0
21422,7122,3,0
21423,5146,1299,1
21424,10675,1483,1
21425,2831,195,0
21426,7657,1453,0
21427,10456,575,0
21428,14578,232,1
21429,6159,1206,1
21430,6427,382,1
21431,1343,246,0
21432,11717,148,1
21433,10240,79,0
21434,4092,204,0
21435,475,41,0
21436,3337,52,0
21437,9438,0,0
21438,2348,93,1
21439,1652,25,0
21440,10222,58,1
21441,2901,41,0
21442,8957,547,0
21443,5571,108,0
21444,14267,269,1
21445,4619,204,0
21446,14265,629,1
21447,817,52,0
21448,7264,0,1
21449,4626,2008,0
21450,3690,3,0
21451,13583,35,1
21452,49,89,0
21453,12912,56,0
21454,14578,386,0
21455,11207,67,1
21456,11872,204,0
21457,8602,2554,0
21458,5045,1503,0
21459,1661,86,1
21460,1701,964,0
21461,969,25,0
21462,8599,1109,1
21463,4674,242,0
21464,7314,224,1
21465,14307,157,1
21466,10131,164,1
21467,14047,163,0
21468,13555,2555,0
21469,5134,286,0
21470,377,399,0
21471,9181,412,0
21472,11277,391,0
21473,5459,60,1
21474,243,374,0
21475,14305,0,0
21476,1487,1172,0
21477,12062,60,0
21478,13285,126,1
21479,899,758,0
