,smiles,sequence,interactions
13364,2785,16,0
13365,2720,39,1
13366,14003,90,0
13367,8332,1521,1
13368,6962,271,1
13369,13096,115,0
13370,9249,40,1
13371,219,1725,0
13372,2860,181,0
13373,498,709,1
13374,9448,343,1
13375,7464,0,0
13376,2575,431,1
13377,9533,260,0
13378,8214,618,1
13379,10999,48,0
13380,11392,1272,1
13381,1739,48,0
13382,8876,995,0
13383,10327,82,1
13384,8941,361,0
13385,8222,89,0
13386,12363,648,0
13387,1706,457,0
13388,13882,1066,1
13389,1197,2457,1
13390,9565,692,1
13391,7954,1417,0
13392,8340,189,1
13393,13846,1011,1
13394,3958,337,0
13395,11145,18,0
13396,4899,0,0
13397,6453,52,0
13398,5856,115,0
13399,2052,111,0
13400,14268,47,0
13401,8291,131,0
13402,406,128,1
13403,13562,43,1
13404,14269,487,0
13405,449,111,0
13406,46,187,0
13407,3854,402,1
13408,2448,743,0
13409,11269,360,0
13410,10503,221,0
13411,212,991,0
13412,5054,1183,1
13413,3897,2459,0
13414,9544,0,0
13415,862,1179,0
13416,3397,228,1
13417,2894,52,0
13418,5378,78,0
13419,900,2460,1
13420,242,391,1
13421,10840,126,1
13422,48,993,0
13423,13271,19,1
13424,5557,830,0
13425,13550,95,1
13426,9574,160,1
13427,458,351,0
13428,14035,73,1
13429,1821,587,0
13430,12332,286,0
13431,3158,86,0
13432,748,658,0
13433,370,1143,1
13434,5978,627,0
13435,9862,129,1
13436,1761,0,0
13437,7214,165,1
13438,8214,1760,1
13439,7649,17,0
13440,9900,412,0
13441,8258,187,1
13442,5126,431,1
13443,14066,132,0
13444,1659,22,1
13445,8358,32,0
13446,14272,44,0
13447,458,627,0
13448,2533,48,0
13449,8757,26,0
13450,13717,82,1
13451,3945,2461,0
13452,10663,606,1
13453,7794,402,0
13454,2933,1923,1
13455,6829,141,1
13456,2888,579,0
13457,14277,91,0
13458,7640,947,1
13459,4523,237,0
13460,5867,17,0
13461,5722,19,1
13462,1990,412,0
13463,9285,126,1
13464,10345,65,1
13465,8835,2462,1
13466,6805,1826,0
13467,3211,349,1
13468,2280,48,0
13469,2621,219,0
13470,242,2463,1
13471,13775,189,1
13472,466,583,0
13473,11433,235,0
13474,5863,423,1
13475,9575,1011,1
13476,11621,189,1
13477,10102,246,0
13478,1405,17,0
13479,6,22,1
13480,10362,17,0
13481,2452,40,0
13482,2175,19,1
13483,13097,219,1
13484,2963,219,1
13485,2282,510,0
13486,2927,1961,0
13487,4768,129,1
13488,3979,73,1
13489,12208,753,0
13490,3105,89,1
13491,1148,17,0
13492,246,914,1
13493,7735,402,0
13494,11487,99,1
13495,14281,89,0
13496,14282,118,1
13497,12334,424,1
13498,5802,78,1
13499,1555,193,1
13500,1438,41,0
13501,13653,460,0
13502,10463,577,1
13503,6728,1075,0
13504,8884,457,0
13505,14039,423,1
13506,10041,126,1
13507,9100,16,0
13508,11,101,1
13509,4206,48,0
13510,9527,2465,0
13511,5545,34,1
13512,14285,741,1
13513,7984,412,0
13514,2790,91,0
13515,2868,125,1
13516,7907,17,0
13517,2110,399,0
13518,11059,210,1
13519,7545,1460,1
13520,7749,34,1
13521,13116,0,0
13522,1544,0,0
13523,9618,835,0
13524,3168,1942,0
13525,8282,260,0
13526,5215,802,0
13527,6231,583,0
13528,4280,41,0
13529,12064,18,0
13530,11026,457,0
13531,6689,1172,0
13532,2621,187,0
13533,3574,184,1
13534,5635,583,0
13535,14288,343,1
13536,13844,1491,0
13537,3333,39,0
13538,12113,52,0
13539,7476,82,1
13540,11500,195,0
13541,2023,32,0
13542,3221,48,0
13543,8791,0,0
13544,13629,32,0
13545,6024,82,1
13546,5626,60,1
13547,4150,41,0
13548,943,43,0
13549,11071,510,0
13550,7954,112,1
13551,3203,402,1
13552,260,392,0
13553,9400,681,0
13554,458,669,0
13555,2110,1153,0
13556,1197,111,0
13557,12939,19,1
13558,160,214,0
13559,1695,878,0
13560,13115,315,1
13561,7812,155,0
13562,13438,129,1
13563,4190,160,0
13564,5413,90,0
13565,7953,547,0
13566,9681,189,1
13567,6130,32,0
13568,8526,160,1
13569,14296,43,1
13570,5824,941,0
13571,12699,40,0
13572,1173,584,0
13573,1271,52,0
13574,5502,242,0
13575,5607,18,0
13576,10680,17,0
13577,8049,1588,0
13578,2491,539,1
13579,11111,1015,0
13580,14299,439,0
13581,8588,0,0
13582,7217,329,0
13583,10044,60,0
13584,7147,40,0
13585,4977,777,0
13586,11277,307,1
13587,8720,269,0
13588,7052,231,0
13589,9925,232,1
13590,13784,19,1
13591,11364,100,1
13592,13337,89,1
13593,8930,39,1
13594,11176,2096,0
13595,1584,813,1
13596,5723,73,1
13597,6248,918,0
13598,4017,606,1
13599,14303,372,1
13600,4661,257,1
13601,8364,100,1
13602,541,2471,0
13603,13325,40,1
13604,9923,242,0
13605,10464,17,0
13606,13769,1520,1
13607,9690,832,1
13608,49,681,1
13609,12784,269,1
13610,1331,757,0
13611,3143,0,0
13612,11986,32,0
13613,13700,333,0
13614,6844,195,0
13615,9144,320,1
13616,568,149,0
13617,2210,52,0
13618,14309,17,0
13619,11562,100,1
13620,7821,39,1
13621,5055,39,1
13622,14311,194,1
13623,1690,815,1
13624,1406,1456,0
13625,4502,32,0
13626,14285,274,0
13627,268,489,0
13628,1950,457,0
13629,12537,100,1
13630,4032,47,1
13631,4192,329,1
13632,10785,1760,1
13633,10027,82,1
13634,7026,125,1
13635,200,777,1
13636,268,315,0
13637,1095,844,0
13638,10502,681,0
13639,740,105,1
13640,6511,48,0
13641,14314,104,1
13642,10884,18,0
13643,2353,582,0
13644,13233,57,1
13645,4981,1510,0
13646,3512,41,0
13647,6991,547,0
13648,14315,47,1
13649,13590,100,1
13650,13537,17,0
13651,12153,149,0
13652,5009,0,0
13653,12465,619,0
13654,3754,1658,1
13655,1909,48,0
13656,12035,32,0
13657,5293,743,0
13658,7898,194,1
13659,14318,753,0
13660,11985,100,1
13661,421,334,1
13662,12605,126,1
13663,1248,51,0
13664,4997,473,0
13665,2812,52,0
13666,14321,689,0
13667,13924,60,0
13668,8142,813,1
13669,2629,52,0
13670,12422,82,1
13671,9103,16,1
13672,7666,43,1
13673,1723,43,1
13674,9628,160,1
13675,8051,40,1
13676,8347,552,1
13677,2326,100,1
13678,943,817,0
13679,11087,1346,0
13680,14169,91,0
13681,1966,743,0
13682,8972,857,1
13683,11187,2257,1
13684,5031,27,0
13685,6965,39,1
13686,9195,126,1
13687,13485,279,1
13688,2308,40,1
13689,5178,927,1
13690,11604,0,0
13691,3786,39,0
13692,8022,15,1
13693,156,43,0
13694,8421,719,0
13695,4063,95,1
13696,4039,1072,0
13697,5466,944,1
13698,5704,126,1
13699,13492,40,1
13700,13639,189,1
13701,2032,40,1
13702,13915,813,1
13703,2528,78,1
13704,1291,214,0
13705,13600,242,0
13706,13139,19,1
13707,4685,86,0
13708,2373,26,1
13709,3583,2476,0
13710,14328,60,0
13711,4294,149,0
13712,8602,41,0
13713,14331,15,1
13714,4327,412,0
13715,11321,15,1
13716,14117,19,0
13717,3251,86,1
13718,13701,100,1
13719,320,86,0
13720,4768,743,0
13721,1340,32,0
13722,900,2202,1
13723,8206,473,1
13724,11208,743,0
13725,13881,1312,1
13726,14332,32,0
13727,9103,160,1
13728,11259,242,0
13729,6679,91,1
13730,581,43,0
13731,14333,18,0
13732,5678,86,0
13733,7598,743,0
13734,291,817,0
13735,387,180,0
13736,13758,797,1
13737,2255,197,0
13738,7602,41,0
13739,4977,991,1
13740,893,458,0
13741,11069,642,1
13742,14032,605,0
13743,2551,1629,0
13744,5806,515,0
13745,1197,2477,1
13746,681,41,0
13747,3626,0,0
13748,12184,165,1
13749,6917,149,0
13750,11618,344,0
13751,10400,39,1
13752,14113,195,0
13753,14137,214,1
13754,11009,100,1
13755,12223,271,1
13756,7938,464,0
13757,3878,31,0
13758,3694,0,0
13759,1175,111,0
13760,3773,197,0
13761,260,129,1
13762,8856,34,1
13763,9076,2312,1
13764,3022,1275,1
13765,11008,39,1
13766,7841,237,0
13767,5201,228,1
13768,8023,330,0
13769,13495,86,1
13770,5990,94,1
13771,3132,242,1
13772,12192,0,0
13773,6412,86,0
13774,8475,1863,0
13775,12954,343,1
13776,10833,18,0
13777,14342,32,0
13778,13596,1135,1
13779,4083,343,1
13780,6751,1176,0
13781,12791,189,1
13782,14343,39,1
13783,9941,189,1
13784,10366,404,0
13785,13174,19,0
13786,12628,242,1
13787,2137,478,1
13788,2133,813,1
13789,516,392,1
13790,5975,197,1
13791,11586,329,0
13792,186,115,0
13793,1697,118,0
13794,11872,52,0
13795,12325,723,0
13796,607,39,1
13797,9006,343,1
13798,5280,17,0
13799,2696,39,1
13800,6350,2061,0
13801,12679,48,0
13802,11122,1061,0
13803,12126,210,1
13804,268,1470,0
13805,9697,343,1
13806,7646,100,1
13807,8156,326,0
13808,13317,618,1
13809,11983,41,0
13810,943,631,0
13811,3549,1335,0
13812,14352,19,1
13813,1239,617,1
13814,13761,424,1
13815,13608,126,1
13816,7674,1176,0
13817,3885,0,0
13818,4606,343,1
13819,13645,105,1
13820,1763,1688,0
13821,1395,17,0
13822,3135,39,0
13823,258,219,1
13824,13823,343,1
13825,10879,57,1
13826,80,568,0
13827,11662,1137,0
13828,242,1619,1
13829,13751,126,1
13830,1765,34,0
13831,1818,248,0
13832,13125,260,0
13833,5587,2206,0
13834,14353,931,1
13835,10380,24,0
13836,13627,39,1
13837,304,321,0
13838,2774,17,0
13839,11293,978,0
13840,13799,539,0
13841,14356,106,1
13842,1975,535,0
13843,1029,14,0
13844,5718,246,0
13845,1624,41,0
13846,8094,32,0
13847,9866,51,0
13848,8103,17,0
13849,6522,22,0
13850,11673,344,0
13851,2280,196,1
13852,4160,1510,0
13853,5545,101,0
13854,10699,196,0
13855,2613,17,0
13856,14358,52,0
13857,14359,15,1
13858,8594,305,1
13859,4619,100,1
13860,7121,160,1
13861,13766,1176,0
13862,13327,31,1
13863,14360,973,0
13864,2860,743,0
13865,14106,575,0
13866,6470,29,0
13867,3399,101,0
13868,1400,627,1
13869,1304,978,0
13870,14361,104,1
13871,14362,548,1
13872,484,750,1
13873,11297,32,0
13874,5065,426,0
13875,10990,2007,0
13876,14364,60,0
13877,12855,0,0
13878,8542,979,0
13879,12503,125,1
13880,755,111,0
13881,3652,978,0
13882,13873,39,1
13883,3549,48,0
13884,11023,2460,1
13885,6445,677,1
13886,4742,404,0
13887,13936,52,0
13888,8705,48,0
13889,426,41,0
13890,1460,95,0
13891,4438,34,1
13892,14367,429,1
13893,242,312,1
13894,743,57,0
13895,3405,824,0
13896,5236,149,0
13897,11018,214,0
13898,9811,242,0
13899,14369,18,0
13900,6670,242,0
13901,7372,73,1
13902,1624,0,0
13903,10878,40,0
13904,7473,211,1
13905,2787,939,1
13906,301,17,0
13907,283,115,0
13908,4378,0,0
13909,6271,431,1
13910,14359,32,0
13911,3117,473,0
13912,525,583,0
13913,4290,816,0
13914,5736,460,0
13915,2452,34,1
13916,4212,40,1
13917,4460,2098,0
13918,13686,343,1
13919,6728,17,0
13920,3897,196,0
13921,1866,228,0
13922,2026,228,0
13923,7794,242,0
13924,9192,242,0
13925,921,17,0
13926,11492,361,0
13927,8438,476,1
13928,8480,105,1
13929,9058,13,0
13930,4458,48,0
13931,11197,1293,1
13932,7127,1881,0
13933,3168,2340,1
13934,3167,214,1
13935,11662,1397,0
13936,1197,1098,0
13937,14353,995,0
13938,4477,40,0
13939,2166,50,1
13940,6193,31,1
13941,124,1114,1
13942,14378,167,1
13943,13767,86,0
13944,1046,40,0
13945,766,2483,1
13946,13082,129,0
13947,14379,86,1
13948,2816,32,0
13949,268,918,0
13950,10679,476,1
13951,8578,736,1
13952,14161,18,0
13953,11585,361,0
13954,2787,48,0
13955,13992,155,0
13956,4284,40,1
13957,4342,50,1
13958,4469,34,1
13959,6123,321,1
13960,14380,269,0
13961,14381,160,0
13962,4325,52,0
13963,5766,321,0
13964,14321,402,1
13965,12679,478,1
13966,14382,17,0
13967,7463,669,0
13968,6322,101,0
13969,11674,111,0
13970,5112,73,0
13971,1829,300,1
13972,809,400,1
13973,13586,32,0
13974,8884,160,1
13975,2315,0,0
13976,6477,100,1
13977,3785,39,1
13978,12369,320,1
13979,1467,17,0
13980,7023,2485,1
13981,10961,483,0
13982,12553,941,1
13983,975,326,0
13984,14387,219,1
13985,10993,17,0
13986,4403,52,0
13987,13188,399,0
13988,4929,636,0
13989,2171,219,1
13990,7991,60,0
13991,766,2340,1
13992,63,1987,0
13993,8324,0,0
13994,7276,91,0
13995,11582,771,1
13996,5044,0,0
13997,11931,51,0
13998,3613,91,1
13999,931,242,1
14000,9185,1603,1
14001,13118,13,0
14002,14183,126,1
14003,2072,343,1
14004,4020,197,0
14005,1789,260,0
14006,7936,32,0
14007,5076,104,1
14008,13857,620,1
14009,12906,532,1
14010,6226,18,0
14011,3198,0,0
14012,1388,771,1
14013,5411,167,0
14014,355,66,0
14015,268,1053,0
14016,3998,165,1
14017,5608,18,0
14018,9223,48,0
14019,14395,106,1
14020,7435,19,0
14021,11851,334,1
14022,1216,132,0
14023,5200,17,0
14024,4484,430,0
14025,12639,539,0
14026,13196,18,0
14027,3943,196,0
14028,8381,103,1
14029,7744,431,1
14030,2634,0,0
14031,11757,346,0
14032,9613,503,1
14033,6949,0,0
14034,4206,0,0
14035,907,196,0
14036,4877,51,1
14037,14145,231,0
14038,9071,48,0
14039,97,1931,0
14040,6477,764,0
14041,14399,91,1
14042,5611,1238,0
14043,10237,40,1
14044,6516,86,0
14045,7461,32,0
14046,14269,2493,1
14047,10721,286,0
14048,10809,89,1
14049,8257,57,1
14050,9430,189,1
14051,14400,95,1
14052,2073,321,0
14053,6378,315,1
14054,6755,252,0
14055,8398,39,1
14056,6429,31,1
14057,1764,125,1
14058,14401,86,0
14059,5446,402,1
14060,14402,228,0
14061,14136,343,1
14062,3199,1114,0
14063,9700,40,1
14064,6798,17,0
14065,4160,1531,0
14066,5116,231,0
14067,3471,260,0
14068,189,17,0
14069,8250,17,0
14070,14404,86,1
14071,6739,703,0
14072,3947,335,0
14073,2621,483,0
14074,1441,48,0
14075,5650,41,0
14076,12835,60,1
14077,3525,160,1
14078,10671,32,0
14079,10100,196,0
14080,12556,86,0
14081,3693,34,1
14082,13352,17,0
14083,11639,0,0
14084,11423,52,0
14085,13151,260,0
14086,14350,1698,0
14087,14408,931,1
14088,12454,129,1
14089,2770,1126,1
14090,4430,1108,0
14091,10992,458,1
14092,1277,1534,0
14093,5113,18,0
14094,8035,1151,1
14095,7433,17,0
14096,1418,412,0
14097,2595,189,1
14098,12834,13,1
14099,6807,555,0
14100,11593,100,1
14101,6789,905,0
14102,4067,1021,1
14103,2373,103,0
14104,9017,732,1
14105,6326,2131,0
14106,2625,187,1
14107,6557,17,0
14108,5142,189,1
14109,3874,361,0
14110,12180,13,0
14111,1477,17,0
14112,1168,448,0
14113,20,399,0
14114,9979,412,0
14115,14388,18,0
14116,4006,165,1
14117,3848,1176,0
14118,9881,750,1
14119,7655,165,0
14120,7567,34,1
14121,921,48,0
14122,1265,1456,0
14123,3867,1796,0
14124,1021,577,1
14125,1336,507,0
14126,4395,242,1
14127,2272,1903,0
14128,530,40,1
14129,12668,94,1
14130,2418,115,0
14131,5048,1387,0
14132,13735,583,0
14133,2377,242,0
14134,1653,32,0
14135,2998,1041,1
14136,13169,126,1
14137,943,1440,0
14138,375,48,0
14139,12140,1011,1
14140,8127,82,1
14141,12413,197,0
14142,2741,52,0
14143,8279,41,0
14144,49,1989,0
14145,4835,19,1
14146,9162,41,0
14147,7264,2179,1
14148,9062,73,1
14149,10476,0,0
14150,365,269,1
14151,14300,675,1
14152,1349,221,1
14153,11892,0,0
14154,12695,18,0
14155,13521,39,1
14156,4552,47,1
14157,6911,101,0
14158,7103,947,1
14159,11,1021,1
14160,8565,176,0
14161,6081,155,0
14162,14419,43,0
14163,1168,278,0
14164,11906,0,0
14165,2136,1021,0
14166,8817,101,0
14167,14423,18,0
14168,1748,52,0
14169,5573,17,0
14170,6757,90,1
14171,5688,17,0
14172,481,2500,1
14173,198,2501,1
14174,13718,126,1
14175,6908,1071,1
14176,14426,301,1
14177,8602,0,0
14178,6235,208,0
14179,4213,100,1
14180,2503,235,0
14181,13411,343,1
14182,6655,41,1
14183,3111,764,0
14184,14428,939,1
14185,12139,313,1
14186,8881,21,1
14187,12704,370,1
14188,13379,82,1
14189,2281,260,0
14190,1123,1697,0
14191,14069,228,1
14192,5208,187,1
14193,4455,19,1
14194,3921,26,0
14195,5787,343,1
14196,6982,111,0
14197,14429,237,0
14198,6757,19,1
14199,49,1304,0
14200,4127,269,0
14201,948,391,0
14202,5611,2262,0
14203,569,0,0
14204,4724,326,0
14205,11408,678,0
14206,6344,1134,1
14207,1219,48,0
14208,3075,991,0
14209,13543,1727,0
14210,12217,82,1
14211,12295,52,0
14212,11112,242,1
14213,4471,467,1
14214,12398,532,1
14215,13652,274,0
14216,12699,246,0
14217,5477,100,1
14218,6183,18,0
14219,1906,658,0
14220,11137,39,1
14221,12368,897,1
14222,13343,232,1
14223,11342,129,1
14224,862,26,1
14225,8870,743,0
14226,11213,26,1
14227,11585,546,1
14228,8367,39,1
14229,12518,944,1
14230,3874,546,1
14231,2712,944,0
14232,4963,125,0
14233,14434,231,0
14234,4443,1288,0
14235,3632,1596,0
14236,13616,39,1
14237,13526,176,0
14238,12829,467,1
14239,10362,0,0
14240,750,126,1
14241,983,225,1
14242,9844,164,0
14243,10851,1923,1
14244,3066,343,1
14245,5553,41,0
14246,1102,402,0
14247,1385,100,1
14248,8933,1774,1
14249,14369,73,1
14250,13209,40,1
14251,12765,214,0
14252,1438,0,0
14253,11083,72,0
14254,3263,246,1
14255,11299,225,1
14256,6560,57,1
14257,12659,17,0
14258,11506,242,0
14259,12337,16,0
14260,6016,709,0
14261,6970,40,1
14262,111,554,1
14263,9489,43,1
14264,12697,17,0
14265,8887,0,0
14266,11006,196,0
14267,4022,111,0
14268,9606,404,0
14269,4415,18,0
14270,2523,346,1
14271,1277,2329,0
14272,3121,949,1
14273,8594,495,1
14274,9485,155,1
14275,9218,343,1
14276,1034,52,0
14277,11847,82,1
14278,13572,260,1
14279,14048,47,1
14280,14436,2179,1
14281,8508,665,0
14282,9544,41,0
14283,13279,343,1
14284,1982,214,0
14285,880,2461,0
14286,882,17,0
14287,1183,18,0
14288,1683,457,1
14289,10892,228,1
14290,11354,39,1
14291,1262,402,0
14292,13456,1011,1
14293,14333,73,1
14294,11334,90,1
14295,12340,32,0
14296,2778,0,0
14297,5746,17,0
14298,3644,494,0
14299,14324,126,1
14300,3159,189,1
14301,6759,187,0
14302,3619,1335,0
14303,458,320,0
14304,10419,246,0
14305,903,323,0
14306,7765,921,1
14307,12537,52,0
14308,11629,82,1
14309,12935,402,1
14310,774,197,0
14311,6982,1098,0
14312,9243,101,0
14313,12655,519,1
14314,5007,187,0
14315,14308,334,1
14316,5364,17,0
14317,9583,1477,1
14318,1089,1070,0
14319,7058,90,1
14320,11164,78,1
14321,14441,91,0
14322,13802,99,1
14323,6522,579,1
14324,4677,48,0
14325,1122,2046,0
14326,5081,228,1
14327,7291,60,0
14328,14443,372,1
14329,11,315,1
14330,200,404,0
14331,4469,16,1
14332,3995,43,0
14333,6901,39,1
14334,5419,48,0
14335,11441,52,0
14336,3157,497,1
14337,1016,681,0
14338,210,623,1
14339,12716,2507,1
14340,6261,1513,0
14341,14444,1176,0
14342,13065,225,1
14343,880,918,0
14344,9076,640,1
14345,12885,18,0
14346,2136,101,0
14347,3838,225,1
14348,5548,546,1
14349,13553,181,1
14350,6169,39,1
14351,6271,1303,1
14352,1461,750,1
14353,943,767,0
14354,11078,0,1
14355,2625,994,1
14356,1070,100,1
14357,9703,1259,1
14358,11276,320,0
14359,6591,286,0
14360,9721,2171,1
14361,8306,40,1
14362,3101,39,0
14363,3482,112,1
14364,1834,128,0
14365,6250,13,0
14366,5190,181,0
14367,12469,0,0
14368,14446,100,1
14369,8291,115,0
14370,10413,40,1
14371,14447,978,0
14372,14448,232,1
14373,7274,41,0
14374,901,402,1
14375,585,705,0
14376,6883,246,0
14377,3087,26,1
14378,14450,407,0
14379,14451,343,1
14380,13970,19,1
14381,9127,187,1
14382,1893,327,1
14383,13996,542,1
14384,481,95,0
14385,1844,536,0
14386,964,423,1
14387,1330,17,0
14388,8059,1114,0
14389,4438,16,1
14390,3678,320,1
14391,8560,1785,0
14392,9863,43,0
14393,3313,2510,1
14394,585,568,0
14395,118,17,0
14396,5068,813,1
14397,2110,2283,0
14398,3032,196,0
14399,589,581,0
14400,14211,372,1
14401,515,881,0
14402,11631,52,0
14403,2274,2512,0
14404,9886,40,1
14405,13775,115,0
14406,4026,50,1
14407,9693,242,0
14408,12808,39,1
14409,4961,15,1
14410,13794,53,1
14411,8691,627,1
14412,2125,399,0
14413,8285,39,1
14414,13253,52,0
14415,3387,1901,0
14416,3170,991,0
14417,4285,104,1
14418,10551,149,0
14419,3719,0,0
14420,5361,287,0
14421,13075,424,1
14422,13703,305,0
14423,1962,128,0
14424,6317,19,1
14425,3654,100,1
14426,12078,1153,0
14427,13342,43,1
14428,11889,771,0
14429,3466,1172,0
14430,3385,402,1
14431,11555,320,1
14432,7391,34,1
14433,14460,40,1
14434,7635,219,1
14435,12853,1114,1
14436,11169,41,0
14437,193,0,0
14438,8752,91,1
14439,14461,343,1
14440,3693,101,0
14441,14240,2513,0
14442,1624,48,0
14443,13987,343,1
14444,1891,0,0
14445,14165,91,0
14446,7282,429,0
14447,7604,402,1
14448,12754,370,1
14449,12184,115,0
14450,3632,60,0
14451,14462,412,0
14452,5378,786,0
14453,2771,41,0
14454,46,709,0
14455,7702,101,0
14456,2920,1092,0
14457,5578,654,1
14458,1389,41,0
14459,8924,329,0
14460,10249,115,0
14461,10814,539,1
14462,4520,41,0
14463,12330,1183,1
14464,741,34,1
14465,7940,836,0
14466,13595,315,1
14467,12074,40,1
14468,8008,242,0
14469,3331,0,0
14470,11038,539,1
14471,6274,34,1
14472,4289,197,0
14473,6208,797,0
14474,13110,424,1
14475,3817,743,0
14476,14463,18,0
14477,5085,1125,0
14478,8303,48,0
14479,7552,306,0
14480,2595,41,0
14481,3089,40,1
14482,975,228,1
14483,8778,274,0
14484,2860,129,1
14485,6909,34,1
14486,1302,17,0
14487,5467,73,1
14488,5007,402,1
14489,1854,709,1
14490,3332,287,0
14491,6010,156,0
14492,12058,26,1
14493,8493,40,1
14494,2998,273,0
14495,4251,48,0
14496,11269,944,0
14497,4390,305,0
14498,9233,242,0
14499,3237,1788,0
14500,3264,89,0
14501,14469,414,1
14502,2512,111,0
14503,7341,645,0
14504,11067,654,1
14505,279,1122,1
14506,874,650,1
14507,10894,26,0
14508,2204,57,1
14509,7787,160,0
14510,2429,584,0
14511,5450,0,0
14512,5377,1172,0
14513,10301,16,1
14514,8823,47,1
14515,11260,897,1
14516,13835,343,1
14517,14238,687,1
14518,14471,126,1
14519,2100,575,0
14520,3092,184,0
14521,9520,41,0
14522,2314,243,0
14523,10246,539,0
14524,14472,286,0
14525,10924,539,0
14526,9805,40,1
14527,1102,504,0
14528,6356,978,0
14529,10229,111,0
14530,3739,73,1
14531,8438,242,1
14532,1578,1799,1
14533,6712,101,1
14534,12878,34,0
14535,7023,47,0
14536,11395,155,0
14537,12485,408,1
14538,14077,269,1
14539,6479,66,0
14540,14474,115,0
14541,5568,10,0
14542,1798,44,0
14543,3426,1060,1
14544,7629,424,1
14545,1062,991,1
14546,13983,89,1
14547,12353,0,0
14548,14441,26,1
14549,12903,89,0
14550,1829,583,0
14551,1651,0,1
14552,4150,17,0
14553,6761,41,0
14554,13526,18,0
14555,123,424,1
14556,3821,82,1
14557,13086,126,1
14558,300,39,1
14559,601,322,0
14560,10446,215,0
14561,8430,65,0
14562,10049,100,1
14563,8528,52,0
14564,6266,1775,0
14565,2278,424,0
14566,5136,95,1
14567,10430,52,0
14568,4296,17,0
14569,11814,100,1
14570,2580,101,0
14571,13883,478,1
14572,12343,681,0
14573,8870,19,1
14574,7213,1023,1
14575,5644,53,1
14576,9690,1051,1
14577,4046,231,0
14578,3337,100,1
14579,160,41,0
14580,13639,131,0
14581,10658,39,1
14582,4180,149,0
14583,1661,153,0
14584,12727,32,0
14585,9099,387,0
14586,14477,228,1
14587,10687,17,0
14588,4685,1153,0
14589,387,1723,0
14590,6230,813,1
14591,7212,48,0
14592,6065,329,0
14593,12327,195,0
14594,1498,764,0
14595,9885,585,1
14596,304,402,0
14597,49,312,0
14598,12804,32,0
14599,2741,100,1
14600,7431,1540,0
14601,13944,307,1
14602,3881,41,1
14603,12937,404,0
14604,288,546,1
14605,5694,584,0
14606,14359,44,0
14607,5611,692,0
14608,481,709,1
14609,13732,73,1
14610,6847,997,0
14611,361,429,1
14612,1369,2101,0
14613,5879,1011,1
14614,210,483,0
14615,7354,214,0
14616,1913,90,0
14617,8258,43,0
14618,6289,743,0
14619,351,1198,0
14620,9012,827,1
14621,1975,208,0
14622,3954,129,0
14623,4202,0,0
14624,1870,709,1
14625,3955,17,0
14626,3002,22,0
14627,1030,264,0
14628,13885,1450,0
14629,3661,539,0
14630,1089,1437,0
14631,12937,31,1
14632,9169,836,1
14633,13836,1559,1
14634,13052,32,0
14635,4977,141,1
14636,8954,515,0
14637,7901,539,0
14638,9520,269,1
14639,3198,48,0
14640,9609,401,1
14641,14467,377,0
14642,6644,17,0
14643,11202,878,0
14644,458,2517,0
14645,2255,48,0
14646,10218,372,1
14647,11860,91,1
14648,943,1072,0
14649,559,15,1
14650,1979,1795,0
14651,14480,598,0
14652,3951,266,0
14653,798,587,0
14654,8593,101,1
14655,12775,86,0
14656,11961,366,1
14657,749,26,0
14658,3475,32,0
14659,5635,300,1
14660,3264,128,0
14661,5439,18,0
14662,980,287,0
14663,7953,246,0
14664,13564,214,0
14665,14424,231,0
14666,14483,343,1
14667,2177,2519,1
14668,7157,351,1
14669,14404,91,0
14670,5942,214,0
14671,2864,149,0
14672,943,1067,0
14673,6424,208,0
14674,14140,443,1
14675,10993,48,0
14676,14484,134,1
14677,271,41,0
14678,6102,457,0
14679,12765,128,0
14680,7866,815,1
14681,12707,18,0
14682,14485,18,0
14683,9339,91,0
14684,6527,53,1
14685,13827,271,1
14686,943,5,0
14687,461,741,1
14688,14486,242,0
14689,10225,82,1
14690,515,932,1
14691,10471,52,0
14692,3739,18,0
14693,6604,40,0
14694,9280,605,0
14695,5671,86,0
14696,12677,160,1
14697,11574,0,0
14698,3638,17,0
14699,4179,126,1
14700,9012,0,0
14701,3726,246,0
14702,14129,228,1
14703,8192,442,0
14704,900,1114,0
14705,8625,877,0
14706,4854,2409,0
14707,3331,743,0
14708,14031,18,0
14709,2452,510,0
14710,4471,95,0
14711,2639,41,0
14712,291,128,0
14713,12412,18,0
14714,118,41,0
14715,7320,546,1
14716,12336,0,0
14717,9704,542,1
14718,13583,39,1
14719,4776,129,0
14720,13659,126,1
14721,943,2521,0
14722,8967,103,1
14723,13227,48,0
14724,537,636,0
14725,14492,195,0
14726,3772,343,1
14727,5292,300,1
14728,1723,5,1
14729,11000,17,0
14730,9761,39,1
14731,3881,824,1
14732,1642,517,0
14733,13938,675,1
14734,5345,86,0
14735,2253,546,0
14736,12723,165,1
14737,4520,0,0
14738,113,441,0
14739,12008,128,0
14740,601,286,1
14741,6664,1744,0
14742,372,111,0
14743,12900,833,1
14744,5688,48,0
14745,3703,1993,0
14746,12037,404,0
14747,4369,19,1
14748,13703,626,1
14749,1664,401,1
14750,3541,26,1
14751,13650,41,0
14752,13265,50,1
14753,38,477,0
14754,10589,764,0
14755,10026,271,1
14756,10193,1021,1
14757,5733,51,0
14758,14497,326,1
14759,2062,622,0
